fips,slaves,urbanicity,prison_rate,blackpop,prison_type,unemp,mhi,pm,rentburd,gini,singpar
37029,39.809096013475575,rural,264.9,12.950699043414277,No Prison,5.7,62000,8.775797957551429,37.1,40.2,6.9245661118916
37031,24.053261666259466,rural,534.9,6.6396892950998865,Has State,5.9,50837,8.595639783121282,28.6,42.1,8.886607764783518
37033,57.69349367869256,rural,422.2,33.78958120531154,Has State,6.3,40504,9.314687691806055,32.6,38.6,8.061129258049464
37035,15.509367135800167,small/mid,524.05,9.282738184023945,Has State,5.5,41745,10.378817814670462,28.6,44.2,8.284436280762623
37037,32.69985864614418,small/mid,333.09,13.406272793581328,No Prison,4.7,58860,9.605575638694129,29.3,47.6,7.609227076758967
37039,5.662229980362208,rural,420.54,1.765005734675672,No Prison,6.4,38284,9.312568530142103,30.1,45.3,7.3600145203739
37041,54.26775796550716,rural,490.6,35.55659385585796,No Prison,7.1,40794,8.60806888499157,34.9,42.3,11.462853294721892
37045,17.257855523161645,rural,935.43,21.518156044272878,Has State,6.4,40237,10.2543706302891,33.2,43.1,10.80202117937967
37047,28.649528905432124,rural,664.64,31.80005538631958,Has State,7.5,34478,9.447051240488092,33.3,49.3,11.110585116455217
37049,38.044012785837225,small/mid,622.9,22.67099191300772,Has State,6,47805,9.442533318597917,29.6,44.1,10.941279398898667
37051,35.61610361048323,small/mid,632.23,37.59680649334538,No Prison,7.3,42380,10.108024714275873,30.5,44,14.409830067139222
37053,34.02562373567093,suburban,233.55,5.940475477573507,No Prison,5.8,66426,8.728132889386323,33.5,38.4,7.812669781592959
37057,18.52900427685079,small/mid,621.76,9.6415187190067,Has State,5.5,46400,10.120599246076937,28.3,41.1,9.272944762154456
37059,28.161054862255707,small/mid,418.86,6.728352753027187,No Prison,5,52525,9.872199349440303,27.1,41.5,7.71198111351564
37061,45.13431322858591,rural,657.77,25.303846466177625,Has State,5.7,38397,9.948299942796105,30.9,46.3,10.148542918698265
37065,58.17219152854513,small/mid,774.05,59.431380051211114,Has State,9.5,32529,9.29669001267488,32.7,47,14.545113311124666
37067,13.898518751969743,small/mid,647.23,27.472267428343685,Has State,5.5,47346,9.851824430056238,31.1,46.6,10.799850634802091
37069,50.15949528602821,suburban,293.78,26.504729148753224,Has State,5.9,48009,9.278323963271044,30.5,42.7,10.554024798268058
37071,23.627377242935424,suburban,646.53,16.575086347158393,Has State,6,45031,10.546545612697596,32.2,44.1,9.882436953675663
37073,46.203955939831815,suburban,254.86,32.76995305164319,No Prison,5.5,46387,8.776547796669153,29.1,43.6,9.802037846919037
37077,47.384168233886136,rural,322.67,32.68457578939282,Has State,4.9,50314,9.41296490359669,28.5,39.8,11.192175522072429
37079,49.80441640378549,rural,395.51,38.85161381453492,Has State,5.5,35060,9.649503016880201,28.3,44.9,12.812548532380804
37081,18.07439170323095,small/mid,727.89,35.79857473434568,Has State,5.8,48283,10.026539964446785,30.6,46.8,10.933677592931106
37083,53.230120357987865,rural,585.75,54.896961971531766,Has State,8.8,31952,8.929076502331194,35.8,47.5,12.220092562292553
37085,32.14330140564747,rural,389.86,22.168471348935615,Has State,6.7,48301,9.8256921641153,29,42.5,12.776755193268473
37087,5.395621444578521,small/mid,574.32,1.277788464180704,No Prison,5.2,43573,9.025657012102181,32,44.6,5.873827448770079
37091,46.76978114478115,rural,601.77,61.17004776971277,Has Both,7,34453,8.755045335779817,34.1,44.8,15.888181174805379
37095,36.096740817382305,rural,546.3,30.729308931985795,Has State,9.1,37074,8.775206,29,42.5,7.605482567975062
37097,27.21704567667948,suburban,564.05,12.23205506391347,No Prison,5.5,55848,10.172762696354956,28.9,44.8,8.093357271095153
37099,4.85947416137806,rural,273.47,2.842646900075564,No Prison,6.1,41537,8.958841008503189,33.8,45,6.594448205822613
37101,31.400102197240678,suburban,457.96,16.109943862644034,Has State,5.2,52681,9.840240571498681,31.9,40.3,10.410457994332205
37103,59.56369982547993,small/mid,576.55,31.16591928251121,No Prison,5.7,39688,9.916295661179023,33.7,45.8,11.392392598874306
37107,50.293542074364,rural,934.5,41.77391589474547,No Prison,6.3,37085,9.778750799484605,30.6,46.2,12.53884337543888
37109,25.808419768151314,suburban,622.89,5.811736725872516,Has State,5.4,49343,10.286362774214625,28.8,41,9.378103048802913
37111,18.328651685393258,rural,312.15,4.359739178690344,Has State,5.5,37430,9.255526314383653,24.9,38.6,7.811016144349478
37113,8.644237175216523,rural,376.84,1.960584610683913,No Prison,6.1,41395,9.022853592251959,32.2,48.1,6.816167950378297
37115,3.605280974949222,small/mid,1131.94,2.197721425946343,No Prison,5.7,37899,9.142050793602547,26.9,41.2,4.488778054862843
37117,42.26581657675331,rural,1480.05,43.44007192751919,No Prison,7.6,36543,8.926979926084451,28.7,43.7,11.338308966363357
37119,37.64820996891907,urban,379.89,32.46142626583297,Has State,5.3,57029,10.853081665474127,29.2,47.3,10.519099792715428
37123,23.83318080794875,rural,502.22,20.304835318850735,Has State,5.7,39096,9.445106665801521,27.8,46.9,7.865392273994424
37125,22.035529885359235,rural,666.1,14.075176506887852,No Prison,5.8,52139,9.496570599270784,28.8,43.5,7.355609064221394
37127,40.04449388209122,small/mid,618.88,42.017940910213156,Has State,7.2,43450,9.343994560667749,32.2,45.1,11.820469798657719
37131,50.882440921328154,rural,571.2,60.119000396667985,Has State,7.5,33301,8.852595631631678,38,46.9,11.855670103092784
37133,39.50993676603433,small/mid,405.56,15.506396785016408,No Prison,5.9,46144,10.4733536331484,31.7,40.7,11.931661106913138
37135,30.141027910544636,small/mid,282.93,12.269189532621212,Has State,4.6,61570,9.776010682415384,30.3,52.6,7.034251614485409
37139,33.366890380313194,rural,500.66,38.426608709151594,Has State,7.2,42171,8.770353935636606,34.8,45.8,16.444880235327076
37141,47.57540870366107,small/mid,440.35,16.46585260427923,Has State,6.1,49390,9.674317693519171,29.5,40.3,9.446799602240016
37143,49.15722575297043,rural,447.06,25.827053263507473,No Prison,7.1,42337,8.670862746458923,41.3,44.6,9.20013065188625
37145,46.29712146867481,small/mid,1006.46,28.121409042279193,No Prison,6.8,43917,9.242224051955649,34.1,43.1,10.373275628888289
37147,52.692786069651746,small/mid,646.43,34.552743062049224,No Prison,6,41909,9.420903545045876,34.6,48.4,12.029818748781913
37149,15.335147167944596,rural,289.81,5.182407091714968,No Prison,5.1,45672,9.745713810752477,25.5,43.2,6.001510454353329
37151,9.795748228428511,small/mid,389.3,6.409238699013713,Has State,5.7,43216,9.810051110173204,28.5,43.3,9.344883188960138
37153,49.53220092651467,rural,665.59,32.878169279857275,Has State,7.9,33017,9.736695368756436,34.4,50.8,13.870753568662167
37155,35.21854219123249,rural,756.39,24.980290444579015,Has State,8.4,32128,10.095292653853047,31.9,48.5,16.260629740289588
37157,37.72841275528484,small/mid,708.76,20.042491714115748,No Prison,6.6,40148,9.433395656469806,30.3,40.6,11.183048852266039
37159,26.938104050997325,suburban,765.1,17.107314682822523,Has State,6.1,44862,10.178575412840386,29,43.3,9.231745055451977
37161,20.66015726259397,rural,662.87,10.733242068352668,Has State,7.7,36998,9.873957437802092,29.3,43.7,10.27925634498187
37163,42.276227141482195,rural,909.34,26.891551857295898,Has State,5.9,40660,9.939017854734418,31.1,46,12.039060061532973
37167,14.985258300217922,rural,506.39,12.096753463743157,No Prison,5.3,44878,9.760358335697399,32.4,42.3,6.420765027322404
37169,23.73582003460873,small/mid,585.3,4.281079634770394,No Prison,5.4,42889,9.206298074707776,31.9,39.7,8.639432429339742
37171,12.003853564547207,rural,526.03,3.9881148894024427,No Prison,5.4,38408,9.12869965980068,28,44.1,9.342413279421153
37175,13.227411944869832,rural,365.38,5.162334272888611,No Prison,5.4,45792,8.945446165057122,33,43.2,6.240998559769563
37177,32.301779935275086,rural,485.26,39.71631205673759,Has State,9.4,33759,8.590349,29.4,47.9,11.409144325014205
37179,20.049991073022674,suburban,293.43,12.156571695597796,No Prison,4.8,71690,10.441483573101474,30.4,43.2,9.617266950909965
37183,37.49257693785587,urban,357.33,21.36278070068342,Has State,4.7,70629,10.169533592649074,28.5,43.7,8.758056925033463
37185,66.13887829072873,rural,353.93,53.04054054054054,Has State,8.2,34149,8.794989043720038,28.3,45.8,11.62426987147015
37187,38.77615227308479,rural,630.45,51.52246814218645,No Prison,8.6,35146,8.72783289682843,37.5,46.6,13.680495304461942
37189,2.0980431712729475,rural,319.63,2.1460642804596533,No Prison,4.8,41762,8.538627482535272,50,50.9,5.514986376021798
37191,36.57162026165716,small/mid,581.42,32.35644153525736,Has State,6,41161,9.962178675565067,30.4,42.7,12.51926738598241
37193,8.190385788867042,rural,1022.17,4.796498090714352,Has State,5.6,40647,9.0603198119974,33.2,43,7.441327990841442
37195,35.96707818930041,rural,535.22,41.307934315531,No Prison,9.4,41276,9.603114114761787,31.8,45.6,12.583654431149869
37197,13.403024080642151,small/mid,607.1,3.366270306481326,No Prison,5,41208,9.454385707507711,28.8,39.7,6.993481803367735
37199,4.182553437319469,rural,327.75,1.13306489371664,No Prison,5.9,36418,8.775142634669361,33,45.3,5.537367661967446
39001,0,rural,1209.38,0.7459734388245267,No Prison,7.9,36609,10.28229537245828,34.4,45.3,7.5915964680807875
39003,0,small/mid,835.83,13.336019940596127,Has State,4.9,49297,11.139298390444857,31.4,42.3,10.461621834663514
39005,0,rural,625.98,1.1633743762364543,No Prison,5,48338,10.98918666377836,23.8,38.9,6.704961366409109
39007,0,rural,723.03,4.5526775782615605,No Prison,6,44258,9.903863754784618,32.1,40.7,9.620085557139946
39009,0,rural,630.37,3.5229108899040478,No Prison,6.3,38400,10.736093087394723,40.6,48,7.391898042785617
39011,0,rural,583.17,0.8400444321021938,No Prison,3.7,58840,11.33559870274742,23.7,37.1,9.095413753234597
39013,0,small/mid,528.46,5.770731598546168,Has State,6.4,45675,11.420434422914708,26.5,44.5,8.635590818928875
39015,0,suburban,1107.25,1.064249113125739,No Prison,6.3,47202,10.58791156774728,26.8,38.7,10.539749735416796
39017,0,suburban,611.84,8.63163107594861,No Prison,4.6,58954,12.208761100829012,29.6,42.2,9.736300498724283
39019,0,small/mid,279.6,0.9700427960057061,No Prison,6,52166,11.46839207197863,26.8,42.4,7.314459230150933
39021,0,rural,897.42,2.871729419272495,No Prison,4.4,58837,11.04758640318143,27.6,38.3,9.659458759549398
39023,0,small/mid,1035.75,9.640119375036575,No Prison,5,47651,11.354364764915605,30.8,41.6,10.562592472303418
39025,0,suburban,646.81,1.6358715727736692,No Prison,4.5,62214,11.636288275514698,28.2,41,9.66573311596929
39027,0,rural,777.39,2.8664063075676074,No Prison,6.2,47055,10.98259052309006,26.9,38.2,10.177071372454222
39029,0,rural,409.85,3.174838882124083,Has Federal,5.9,42301,11.41040214687076,25.8,42.2,9.64164231303598
39031,0,rural,709.78,1.476515948124781,No Prison,6.4,41643,11.197985776681127,26.2,39.5,9.708260105448154
39033,0,rural,1050.36,1.2968299711815563,No Prison,5.8,41471,10.767401312931252,26.4,40.1,8.189955512676207
39035,0,urban,990.33,30.07505235507027,Has State,5.1,45506,11.985601692362586,31.1,48,11.363418659828758
39037,0,rural,318.17,0.8983717012914094,No Prison,4.3,51131,11.386101887316205,27.7,39.9,8.028148786442625
39039,0,rural,1128.56,2.228491985606804,No Prison,4.9,53936,10.582494549506094,27.1,38.9,8.950268906447116
39041,0,suburban,275.24,3.799416206612095,No Prison,3.5,97679,11.665030728025725,27,42.4,6.847209709046584
39043,0,rural,955.2,9.74429416737109,No Prison,5.6,48129,10.490224058555983,26.4,42,8.881847273639957
39045,0,suburban,392.39,8.18177233066021,Has State,4.4,61450,11.226979739609137,29.7,39.8,9.281560242025495
39047,0,rural,1244.77,2.825512227362855,No Prison,5,45068,10.829437216929936,29.5,40.2,11.791383219954648
39049,0,urban,627.87,22.206733404494706,Has State,4.1,53939,12.07414083393177,28.8,46,11.100178970518837
39051,0,small/mid,317.82,0.7649950109021029,No Prison,4.9,58782,10.446860130479653,27.3,36.4,8.092923426551353
39053,0,rural,922.07,2.9797874557199417,No Prison,6.5,38738,10.83865293360754,26.1,46.2,8.76761161093193
39055,0,suburban,197.48,1.4930200885257066,No Prison,4.1,76315,10.871282669786597,26.7,43.8,7.251423035000606
39057,0,small/mid,514.65,8.385389672386044,No Prison,4.4,61250,11.622803029283174,28.7,41.9,9.067997463030343
39059,0,rural,929.93,1.9921436588103254,No Prison,6.2,41630,11.214287144622528,32.1,43.5,9.038484885273764
39061,0,urban,859.81,26.275569768506152,No Prison,4.5,51070,12.510831586404194,30.8,49.2,11.181287043345613
39063,0,rural,529.07,2.1101921673558746,No Prison,3.7,55265,10.696454249163812,26.9,42.4,9.248573651452283
39065,0,rural,918.89,1.3037621475993457,No Prison,4.8,44101,10.775526028856374,29.4,43.2,9.256921652781283
39067,0,rural,507.67,2.9216742644011604,No Prison,6.3,44221,11.286465113604754,26.1,44.5,7.77950416872518
39069,0,rural,546.92,0.8520437535981578,No Prison,5.6,56986,10.548236911031651,25.8,36.6,8.494450411743644
39071,0,rural,1189.51,1.8231675683687838,No Prison,6.4,41494,10.590397881667972,31.7,40.4,9.036027263875365
39073,0,suburban,851.37,0.8843238492804569,Has State,5.6,43598,10.627955634209451,27.5,39.6,11.267474370922647
39075,0,rural,256.35,0.5353238332202368,No Prison,3.4,53540,11.520043411684432,22.6,39.4,5.505695547117708
39077,0,rural,547.88,1.55811529518668,No Prison,6.6,48838,10.525036630475615,26.5,39.1,9.12828947368421
39079,0,rural,721.83,0.8509010946985994,No Prison,7.5,42828,10.780380065944348,30.3,43.6,9.257125297687638
39081,0,small/mid,606.2,5.9370661730680245,No Prison,7.5,43306,11.680772711694043,28.4,42.6,9.906890130353817
39083,0,rural,387.7,1.2778656328113045,No Prison,4.7,50914,10.894078572272212,28.6,38,7.632259581471902
39085,0,suburban,502.31,4.253859809564797,No Prison,4.4,60782,10.806041659355383,28.9,39.3,8.209878535540996
39087,0,small/mid,1067.27,2.5347631997537072,No Prison,5.9,39698,11.081056060585192,31.2,44.1,10.471671330656608
39089,0,suburban,753.12,4.361244578811927,No Prison,4.5,59119,11.401279809973817,29.8,41,9.075576394393753
39091,0,rural,589.43,2.5266278308227914,No Prison,4.2,49690,10.8298099160337,27.7,40.6,10.822831727205337
39093,0,suburban,468.4,9.002342015144695,Has State,5.5,52779,10.999023976872087,30.7,42.5,10.648969688190345
39095,0,small/mid,721.23,20.090171388843046,Has State,5.3,43136,10.804302392569776,31,47,12.142700858920486
39097,0,suburban,432.77,9.002312520647505,Has State,4,63736,11.138392856270103,25.5,42,10.048342541436464
39099,0,small/mid,793.77,15.848501810775634,Has State,6.1,42443,11.372192306299086,31.2,45.1,10.095507534260319
39101,0,rural,978.94,8.447118722517935,Has State,5.1,43529,11.100911339071475,31.1,40.5,10.283117509852811
39103,0,suburban,348.54,1.5571085009236345,No Prison,4.1,70576,11.629796149813734,28.3,38.7,7.833475214458778
39105,0,rural,1149.43,1.2846517917511833,No Prison,8.3,38479,10.980863567993577,31.5,43.5,6.972807110358692
39107,0,rural,435.64,0.6297029702970297,No Prison,3.3,56124,11.388863709489552,24.7,39.4,9.74688576729393
39109,0,small/mid,480.48,2.8237540923972353,No Prison,4.4,51685,11.57906617448396,27.2,40.4,8.413473769907903
39111,0,rural,539.73,0.9416628387689481,No Prison,10,41754,11.214704075345733,28.2,43.2,6.717203034797972
39113,0,small/mid,719.64,21.766707650352828,Has State,5,46696,11.91262192325242,30.9,44.2,10.99488092588471
39115,0,rural,575.9,4.270346626100185,No Prison,7.3,39969,11.01057972703098,31.6,41,9.402409246808578
39117,0,suburban,349.6,0.8275434792229056,No Prison,5.1,52312,10.927344262988967,31.5,34.1,6.114119117034569
39119,0,rural,906.12,4.873558239020957,No Prison,6.2,43324,11.116535910495838,29.8,43.8,10.83526323915393
39121,0,rural,440.63,2.8177179962894248,Has State,7.3,47714,11.331422671720276,28.9,41.3,7.438430953190828
39123,0,rural,370.86,1.1644136060932329,No Prison,6.6,58793,10.372712130003618,27.8,40.4,6.637241379310344
39125,0,rural,576.3,1.327987972939113,No Prison,4.8,49796,10.654351870453846,25,38.1,8.512987576445218
39127,0,suburban,530.5,0.6075126208607855,No Prison,6.6,44738,10.841841870974893,29.3,39,9.527255185721177
39129,0,suburban,804.64,4.9845864465228065,Has State,4.8,58472,11.095171034017387,27.8,37.9,7.792933810375671
39131,0,rural,411.23,1.4170602945262571,No Prison,7.3,39851,10.567875213562754,35,43.2,11.810951640917818
39133,0,small/mid,457.42,5.086485290864853,No Prison,4.9,53609,11.53779868787924,32.3,41.6,8.124389997644128
39135,0,rural,506.55,0.917885435709933,No Prison,4.8,51042,11.225508207788826,29.6,39.2,7.016801643901849
39137,0,rural,459.08,0.5434018831685952,No Prison,3.9,60036,10.745064186296995,24.5,37.6,8.012872083668544
39139,0,small/mid,1128.45,11.367191034473844,Has State,5.6,45273,10.790173956543779,28.8,41.6,10.072405470635559
39141,0,rural,789.94,7.683946975137318,Has State,5.4,45615,10.761570231345107,30,41.2,9.623938536190861
39143,0,rural,612.02,3.5613475083757615,No Prison,4.8,49994,10.555728398063838,28.5,37.4,9.885009408321137
39145,0,rural,1734.97,3.540231731560875,Has State,7.7,37277,10.62077681533581,32.6,45.7,10.280495759947815
39147,0,rural,748.25,3.112182684846469,No Prison,4.9,48617,10.624559683595267,26.4,38.5,9.336201873515307
39149,0,rural,749.42,2.853574173712529,No Prison,4.3,59149,11.305080114183838,23.8,38.3,9.029685900544152
39151,0,small/mid,708.89,8.577477349825383,No Prison,5.3,48976,12.250872040251016,28.4,43.5,10.619327389248632
39153,0,small/mid,842.48,15.188710941874788,No Prison,5,51434,12.052207827976995,30,45.4,9.397888155862095
39155,0,small/mid,603.73,9.238728750923872,Has State,6.5,42831,11.065902034204687,29.5,42,10.025686397625435
39157,0,rural,286.73,1.028449770787906,No Prison,5.4,47588,11.548561572115593,28,39.4,7.52112676056338
39159,0,suburban,508.93,3.3540877097996753,Has State,3.9,76116,11.230400852204092,27,36.6,7.323262126755576
39161,0,rural,527.08,1.4747112257485702,No Prison,4.2,51264,10.926044347750626,26.4,35.5,7.727078891257996
39163,0,rural,819.29,0.8075842696629214,No Prison,6.6,41675,10.75961274143465,32,42.4,10.020879808029198
39165,0,suburban,327.16,4.209791915031971,Has State,4.2,81383,12.066267099349743,25.9,39.2,8.640629035498034
39167,0,rural,463.31,1.6023754063531883,No Prison,6,44697,11.227310482421338,29.5,42.9,7.071428571428571
39169,0,rural,396.57,2.1068411011174706,No Prison,4,52717,11.850890795131015,27.2,40.5,7.673453996983409
39171,0,rural,691.07,1.719136592440918,No Prison,4.4,49031,10.262482902670795,29,37.1,9.247761584210183
39173,0,small/mid,392.79,3.4655354297129266,No Prison,4.3,57390,10.707981993085367,29.1,43.7,7.848168829035966
